mp	ds	type	p	chr
36076926.7671233	4.73000591837798e-09	BREAKPOINTS	0.606171875	chrX
36361518.3219178	5.13540332312589e-09	BREAKPOINTS	0.5672265625	chrX
36646109.8767123	5.64607532037141e-09	BREAKPOINTS	0.51755859375	chrX
36930701.4315068	6.34303184775879e-09	BREAKPOINTS	0.4509765625	chrX
37215292.9863014	7.26484597178475e-09	BREAKPOINTS	0.36341796875	chrX
37499884.5410959	8.39394533341257e-09	BREAKPOINTS	0.2740234375	chrX
37784476.0958904	9.65654021482148e-09	BREAKPOINTS	0.18927734375	chrX
38069067.6506849	1.09314579976826e-08	BREAKPOINTS	0.12533203125	chrX
38353659.2054795	1.20645532149429e-08	BREAKPOINTS	0.0854296875	chrX
38638250.760274	1.28891024864925e-08	BREAKPOINTS	0.063359375	chrX
38922842.3150685	1.3253678799034e-08	BREAKPOINTS	0.0548046875	chrX
39207433.869863	1.3055149102701e-08	BREAKPOINTS	0.0593359375	chrX
39492025.4246575	1.22681687406582e-08	BREAKPOINTS	0.07951171875	chrX
39776616.9794521	1.09592740893086e-08	BREAKPOINTS	0.12435546875	chrX
40061208.5342466	9.27723927364713e-09	BREAKPOINTS	0.21287109375	chrX
40345800.0890411	7.42063667445601e-09	BREAKPOINTS	0.3492578125	chrX
40630391.6438356	5.60430018353137e-09	BREAKPOINTS	0.5220703125	chrX
40914983.1986301	3.99565384467175e-09	BREAKPOINTS	0.67921875	chrX
41199574.7534247	2.68506009756872e-09	BREAKPOINTS	0.8151953125	chrX
41484166.3082192	1.69766437392384e-09	BREAKPOINTS	0.881640625	chrX
41768757.8630137	1.00789143255389e-09	BREAKPOINTS	0.9197265625	chrX
42053349.4178082	5.60632335824305e-10	BREAKPOINTS	0.9458203125	chrX
42337940.9726027	2.91478366510697e-10	BREAKPOINTS	0.963515625	chrX
42622532.5273973	1.4128931552832e-10	BREAKPOINTS	0.97599609375	chrX
42907124.0821918	6.36915054600897e-11	BREAKPOINTS	0.985703125	chrX
43191715.6369863	2.66340289729465e-11	BREAKPOINTS	0.99296875	chrX
43476307.1917808	1.0307244995947e-11	BREAKPOINTS	0.99529296875	chrX
43760898.7465753	3.68337696851859e-12	BREAKPOINTS	0.9966015625	chrX
44045490.3013699	1.21309068114609e-12	BREAKPOINTS	0.99755859375	chrX
44330081.8561644	3.67567016087561e-13	BREAKPOINTS	0.99826171875	chrX
44614673.4109589	1.02314280412156e-13	BREAKPOINTS	0.99880859375	chrX
44899264.9657534	2.61309433567622e-14	BREAKPOINTS	0.99916015625	chrX
45183856.5205479	6.11714774251429e-15	BREAKPOINTS	0.999453125	chrX
45468448.0753425	1.31146333229715e-15	BREAKPOINTS	0.9996484375	chrX
45753039.630137	2.57328904392847e-16	BREAKPOINTS	0.999765625	chrX
46037631.1849315	5.3134362867261e-17	BREAKPOINTS	0.99986328125	chrX
46322222.739726	1.05937902981047e-17	BREAKPOINTS	0.999921875	chrX
46606814.2945205	2.81434925899982e-18	BREAKPOINTS	0.999921875	chrX
46891405.8493151	6.61093940315807e-18	BREAKPOINTS	0.999921875	chrX
47175997.4041096	3.87114001509928e-17	BREAKPOINTS	0.9998828125	chrX
47460588.9589041	2.16927523111348e-16	BREAKPOINTS	0.999765625	chrX
47745180.5136986	1.11404191730463e-15	BREAKPOINTS	0.9996484375	chrX
48029772.0684932	5.24088627669307e-15	BREAKPOINTS	0.999453125	chrX
48314363.6232877	2.26024371302808e-14	BREAKPOINTS	0.9991796875	chrX
48598955.1780822	8.94486822145265e-14	BREAKPOINTS	0.99880859375	chrX
48883546.7328767	3.25214921498107e-13	BREAKPOINTS	0.9983203125	chrX
49168138.2876712	1.0878005963332e-12	BREAKPOINTS	0.99759765625	chrX
49452729.8424658	3.3528114546105e-12	BREAKPOINTS	0.99666015625	chrX
49737321.3972603	9.53964278737296e-12	BREAKPOINTS	0.99546875	chrX
50021912.9520548	2.51049612113792e-11	BREAKPOINTS	0.99322265625	chrX
50306504.5068493	6.12283989665239e-11	BREAKPOINTS	0.985859375	chrX
50591096.0616438	1.38657149132738e-10	BREAKPOINTS	0.97615234375	chrX
50875687.6164384	2.92058756635218e-10	BREAKPOINTS	0.9634765625	chrX
51160279.1712329	5.72985927919085e-10	BREAKPOINTS	0.94517578125	chrX
51444870.7260274	1.05707949425132e-09	BREAKPOINTS	0.91765625	chrX
51729462.2808219	1.81805767733324e-09	BREAKPOINTS	0.87490234375	chrX
52014053.8356164	2.8969040423914e-09	BREAKPOINTS	0.79833984375	chrX
52298645.390411	4.28907948484786e-09	BREAKPOINTS	0.64853515625	chrX
52583236.9452055	5.92219984316214e-09	BREAKPOINTS	0.49126953125	chrX
52867828.5	7.66091118000029e-09	BREAKPOINTS	0.3295703125	chrX
53152420.0547945	9.33825511899354e-09	BREAKPOINTS	0.20921875	chrX
53437011.609589	1.08038329407524e-08	BREAKPOINTS	0.13052734375	chrX
53721603.1643836	1.19678689581019e-08	BREAKPOINTS	0.0884374999999999	chrX
54006194.7191781	1.28196628819722e-08	BREAKPOINTS	0.0649999999999999	chrX
54290786.2739726	1.34107825708931e-08	BREAKPOINTS	0.05134765625	chrX
54575377.8287671	1.38116494483938e-08	BREAKPOINTS	0.0440039062499999	chrX
54859969.3835616	1.40644728189744e-08	BREAKPOINTS	0.03939453125	chrX
55144560.9383562	1.41574063603372e-08	BREAKPOINTS	0.037578125	chrX
55429152.4931507	1.40331646127468e-08	BREAKPOINTS	0.03986328125	chrX
55713744.0479452	1.36269123105456e-08	BREAKPOINTS	0.0470703125	chrX
55998335.6027397	1.29134965108167e-08	BREAKPOINTS	0.0628515625	chrX
56282927.1575342	1.19406524528895e-08	BREAKPOINTS	0.0891796875	chrX
56567518.7123288	1.08328969515384e-08	BREAKPOINTS	0.12939453125	chrX
56852110.2671233	9.76911924747507e-09	BREAKPOINTS	0.18291015625	chrX
57136701.8219178	8.93436844393841e-09	BREAKPOINTS	0.2359375	chrX
57421293.3767123	8.42582499470688e-09	BREAKPOINTS	0.27150390625	chrX
57705884.9315068	8.24027803815608e-09	BREAKPOINTS	0.28513671875	chrX
57990476.4863014	8.27439138123479e-09	BREAKPOINTS	0.28251953125	chrX
58275068.0410959	8.36462462560211e-09	BREAKPOINTS	0.27607421875	chrX
58559659.5958904	8.35079073710528e-09	BREAKPOINTS	0.27697265625	chrX
58844251.1506849	8.13531317777049e-09	BREAKPOINTS	0.2928125	chrX
59128842.7054795	7.71109263037214e-09	BREAKPOINTS	0.32529296875	chrX
59413434.260274	7.14759394448284e-09	BREAKPOINTS	0.37369140625	chrX
59698025.8150685	6.54765279782306e-09	BREAKPOINTS	0.43048828125	chrX
59982617.369863	6.00225722029326e-09	BREAKPOINTS	0.4837890625	chrX
60267208.9246575	5.56821593966434e-09	BREAKPOINTS	0.52548828125	chrX
60551800.4794521	5.27643278403336e-09	BREAKPOINTS	0.55314453125	chrX
60836392.0342466	5.15801881309146e-09	BREAKPOINTS	0.56509765625	chrX
61120983.5890411	5.26473403174469e-09	BREAKPOINTS	0.5544921875	chrX
61405575.1438356	5.66540125093725e-09	BREAKPOINTS	0.51564453125	chrX
61690166.6986301	6.41668746797609e-09	BREAKPOINTS	0.44359375	chrX
61974758.2534247	7.52375850569721e-09	BREAKPOINTS	0.3415234375	chrX
62259349.8082192	8.91483350189072e-09	BREAKPOINTS	0.237265625	chrX
62543941.3630137	1.04297207841299e-08	BREAKPOINTS	0.14794921875	chrX
62828532.9178082	1.18620652075594e-08	BREAKPOINTS	0.0913671874999999	chrX
63113124.4726027	1.30363262373279e-08	BREAKPOINTS	0.0598046875	chrX
63397716.0273973	1.38346435511623e-08	BREAKPOINTS	0.04353515625	chrX
63682307.5821918	1.42129201356343e-08	BREAKPOINTS	0.036953125	chrX
63966899.1369863	1.41915223687439e-08	BREAKPOINTS	0.0371484375	chrX
64251490.6917808	1.38299106408161e-08	BREAKPOINTS	0.04361328125	chrX
64536082.2465753	1.31999392741452e-08	BREAKPOINTS	0.05576171875	chrX
64820673.8013699	1.23696510518101e-08	BREAKPOINTS	0.0769140625	chrX
65105265.3561644	1.14002267989585e-08	BREAKPOINTS	0.10673828125	chrX
65389856.9109589	1.03495243836966e-08	BREAKPOINTS	0.15146484375	chrX
65674448.4657534	9.27262930167299e-09	BREAKPOINTS	0.2131640625	chrX
65959040.0205479	8.21483843487297e-09	BREAKPOINTS	0.286875	chrX
66243631.5753425	7.2013180667742e-09	BREAKPOINTS	0.3684375	chrX
66528223.130137	6.2330712590606e-09	BREAKPOINTS	0.46173828125	chrX
66812814.6849315	5.29603716851721e-09	BREAKPOINTS	0.5511328125	chrX
67097406.239726	4.38088364010442e-09	BREAKPOINTS	0.64	chrX
67381997.7945206	3.50268392084461e-09	BREAKPOINTS	0.7318359375	chrX
67666589.3493151	2.70948379850346e-09	BREAKPOINTS	0.81318359375	chrX
67951180.9041096	2.08894641765811e-09	BREAKPOINTS	0.8576171875	chrX
68235772.4589041	1.71883486550487e-09	BREAKPOINTS	0.88052734375	chrX
68520364.0136986	1.67127701402345e-09	BREAKPOINTS	0.883125	chrX
68804955.5684932	1.99622130708958e-09	BREAKPOINTS	0.86349609375	chrX
69089547.1232877	2.71101382342395e-09	BREAKPOINTS	0.8130078125	chrX
69374138.6780822	3.7904463674404e-09	BREAKPOINTS	0.6998046875	chrX
69658730.2328767	5.16115713618974e-09	BREAKPOINTS	0.56484375	chrX
69943321.7876712	6.70651857600971e-09	BREAKPOINTS	0.41521484375	chrX
70227913.3424658	8.28455173719961e-09	BREAKPOINTS	0.28189453125	chrX
70512504.8972603	9.7538203793783e-09	BREAKPOINTS	0.18375	chrX
70797096.4520548	1.09963654887977e-08	BREAKPOINTS	0.12267578125	chrX
71081688.0068493	1.19276220692127e-08	BREAKPOINTS	0.08953125	chrX
71366279.5616438	1.24912829464672e-08	BREAKPOINTS	0.07337890625	chrX
71650871.1164384	1.2647170070043e-08	BREAKPOINTS	0.06921875	chrX
71935462.6712329	1.23651179458282e-08	BREAKPOINTS	0.0770898437500001	chrX
72220054.2260274	1.16334577954079e-08	BREAKPOINTS	0.098671875	chrX
72504645.7808219	1.0479232743031e-08	BREAKPOINTS	0.145546875	chrX
72789237.3356164	8.98663227679122e-09	BREAKPOINTS	0.2321875	chrX
73073828.890411	7.29831650382334e-09	BREAKPOINTS	0.3602734375	chrX
73358420.4452055	5.60210071894374e-09	BREAKPOINTS	0.522265625	chrX
73643012	4.08309559172554e-09	BREAKPOINTS	0.66994140625	chrX
73927603.5547945	2.86965696631674e-09	BREAKPOINTS	0.800625	chrX
74212195.109589	2.03209144933455e-09	BREAKPOINTS	0.86103515625	chrX
74496786.6643836	1.58553995794638e-09	BREAKPOINTS	0.88779296875	chrX
74781378.2191781	1.50064941622361e-09	BREAKPOINTS	0.89283203125	chrX
75065969.7739726	1.71335501642148e-09	BREAKPOINTS	0.8808984375	chrX
75350561.3287671	2.13130699960261e-09	BREAKPOINTS	0.85509765625	chrX
75635152.8835616	2.64119414438823e-09	BREAKPOINTS	0.818984375	chrX
75919744.4383562	3.12327264405509e-09	BREAKPOINTS	0.7769921875	chrX
76204335.9931507	3.47519591802642e-09	BREAKPOINTS	0.735546875	chrX
76488927.5479452	3.63950432953847e-09	BREAKPOINTS	0.7161328125	chrX
76773519.1027397	3.62317305664118e-09	BREAKPOINTS	0.718125	chrX
77058110.6575342	3.49792088644349e-09	BREAKPOINTS	0.7325390625	chrX
77342702.2123288	3.37733772399936e-09	BREAKPOINTS	0.7498828125	chrX
77627293.7671233	3.37770211893126e-09	BREAKPOINTS	0.7498828125	chrX
77911885.3219178	3.57768143672601e-09	BREAKPOINTS	0.723203125	chrX
78196476.8767123	3.99317273644128e-09	BREAKPOINTS	0.67947265625	chrX
78481068.4315068	4.57661137451351e-09	BREAKPOINTS	0.62123046875	chrX
78765659.9863014	5.23769711888943e-09	BREAKPOINTS	0.5567578125	chrX
79050251.5410959	5.87094552197514e-09	BREAKPOINTS	0.49611328125	chrX
79334843.0958904	6.40122272176e-09	BREAKPOINTS	0.4451171875	chrX
79619434.6506849	6.78493835821091e-09	BREAKPOINTS	0.407265625	chrX
79904026.2054795	7.00190827817601e-09	BREAKPOINTS	0.386875	chrX
80188617.760274	7.0429276501337e-09	BREAKPOINTS	0.38333984375	chrX
80473209.3150685	6.90050770122754e-09	BREAKPOINTS	0.3962890625	chrX
80757800.869863	6.56813176991594e-09	BREAKPOINTS	0.42853515625	chrX
81042392.4246575	6.04813576751186e-09	BREAKPOINTS	0.47958984375	chrX
81326983.9794521	5.36360344977694e-09	BREAKPOINTS	0.54482421875	chrX
81611575.5342466	4.56732893071192e-09	BREAKPOINTS	0.62212890625	chrX
81896167.0890411	3.74187125966863e-09	BREAKPOINTS	0.704921875	chrX
82180758.6438356	2.98847595435476e-09	BREAKPOINTS	0.79029296875	chrX
82465350.1986301	2.40723913169655e-09	BREAKPOINTS	0.83689453125	chrX
82749941.7534247	2.07409126161846e-09	BREAKPOINTS	0.85853515625	chrX
83034533.3082192	2.02085467545515e-09	BREAKPOINTS	0.86171875	chrX
83319124.8630137	2.22343744257645e-09	BREAKPOINTS	0.8493359375	chrX
83603716.4178082	2.60169731982619e-09	BREAKPOINTS	0.82212890625	chrX
83888307.9726027	3.03318768219472e-09	BREAKPOINTS	0.786640625	chrX
84172899.5273973	3.37463494208749e-09	BREAKPOINTS	0.7503125	chrX
84457491.0821918	3.50524166132307e-09	BREAKPOINTS	0.73154296875	chrX
84742082.6369863	3.37915771267213e-09	BREAKPOINTS	0.7496875	chrX
85026674.1917808	3.01674236167054e-09	BREAKPOINTS	0.78806640625	chrX
85311265.7465753	2.49284273160779e-09	BREAKPOINTS	0.83052734375	chrX
85595857.3013699	1.90688536104132e-09	BREAKPOINTS	0.86884765625	chrX
85880448.8561644	1.35108804555161e-09	BREAKPOINTS	0.9011328125	chrX
86165040.4109589	8.89018993560972e-10	BREAKPOINTS	0.9258984375	chrX
86449631.9657534	5.4981499948256e-10	BREAKPOINTS	0.9462109375	chrX
86734223.5205479	3.35875407152544e-10	BREAKPOINTS	0.9602734375	chrX
87018815.0753425	2.37449045823452e-10	BREAKPOINTS	0.967578125	chrX
87303406.630137	2.47048248359937e-10	BREAKPOINTS	0.96654296875	chrX
87587998.1849315	3.68658981564942e-10	BREAKPOINTS	0.95845703125	chrX
87872589.739726	6.19372350538525e-10	BREAKPOINTS	0.94251953125	chrX
88157181.2945205	1.02330131090002e-09	BREAKPOINTS	0.9191796875	chrX
88441772.8493151	1.59951949033192e-09	BREAKPOINTS	0.88705078125	chrX
88726364.4041096	2.34765407701401e-09	BREAKPOINTS	0.84107421875	chrX
89010955.9589041	3.23643830166101e-09	BREAKPOINTS	0.76548828125	chrX
89295547.5136986	4.20082516070198e-09	BREAKPOINTS	0.6578125	chrX
89580139.0684932	5.1487658775097e-09	BREAKPOINTS	0.566015625	chrX
89864730.6232877	5.97632587344983e-09	BREAKPOINTS	0.48623046875	chrX
90149322.1780822	6.61151578668403e-09	BREAKPOINTS	0.42435546875	chrX
90433913.7328767	7.01586951477019e-09	BREAKPOINTS	0.38560546875	chrX
90718505.2876712	7.18440282304836e-09	BREAKPOINTS	0.37	chrX
91003096.8424658	7.13411828901415e-09	BREAKPOINTS	0.37486328125	chrX
91287688.3972603	6.88898913842676e-09	BREAKPOINTS	0.39712890625	chrX
91572279.9520548	6.46972702230777e-09	BREAKPOINTS	0.43873046875	chrX
91856871.5068493	5.89323268362842e-09	BREAKPOINTS	0.49416015625	chrX
92141463.0616438	5.18056509408535e-09	BREAKPOINTS	0.56296875	chrX
92426054.6164384	4.36699510031188e-09	BREAKPOINTS	0.64125	chrX
92710646.1712329	3.50645200081858e-09	BREAKPOINTS	0.7313671875	chrX
92995237.7260274	2.66623517111687e-09	BREAKPOINTS	0.8168359375	chrX
93279829.2808219	1.91397033412511e-09	BREAKPOINTS	0.86837890625	chrX
93564420.8356164	1.30353158826801e-09	BREAKPOINTS	0.90396484375	chrX
93849012.390411	8.6706767960083e-10	BREAKPOINTS	0.9271484375	chrX
94133603.9452055	6.16278021496644e-10	BREAKPOINTS	0.94267578125	chrX
94418195.5	5.50384924002878e-10	BREAKPOINTS	0.9462109375	chrX
94702787.0547945	6.64381787030554e-10	BREAKPOINTS	0.9398828125	chrX
94987378.609589	9.52536561930222e-10	BREAKPOINTS	0.9224609375	chrX
95271970.1643836	1.4033311170292e-09	BREAKPOINTS	0.89818359375	chrX
95556561.7191781	1.96886588185359e-09	BREAKPOINTS	0.86529296875	chrX
95841153.2739726	2.58455596651906e-09	BREAKPOINTS	0.82314453125	chrX
96125744.8287671	3.1703401769589e-09	BREAKPOINTS	0.7724609375	chrX
96410336.3835616	3.65287921807516e-09	BREAKPOINTS	0.714609375	chrX
96694927.9383562	3.99001917952535e-09	BREAKPOINTS	0.67970703125	chrX
96979519.4931507	4.18365419011108e-09	BREAKPOINTS	0.6598046875	chrX
97264111.0479452	4.27198917075437e-09	BREAKPOINTS	0.650234375	chrX
97548702.6027397	4.30366274500372e-09	BREAKPOINTS	0.6471484375	chrX
97833294.1575342	4.30732294564095e-09	BREAKPOINTS	0.64673828125	chrX
98117885.7123288	4.27377457113006e-09	BREAKPOINTS	0.65009765625	chrX
98402477.2671233	4.1610970883476e-09	BREAKPOINTS	0.66212890625	chrX
98687068.8219178	3.92005715138756e-09	BREAKPOINTS	0.68658203125	chrX
98971660.3767123	3.52569559114489e-09	BREAKPOINTS	0.72927734375	chrX
99256251.9315068	2.9981364245724e-09	BREAKPOINTS	0.78966796875	chrX
99540843.4863014	2.40294042411671e-09	BREAKPOINTS	0.837109375	chrX
99825435.0410959	1.83378709006015e-09	BREAKPOINTS	0.8738671875	chrX
100110026.59589	1.38997015158775e-09	BREAKPOINTS	0.898828125	chrX
100394618.150685	1.16263804913881e-09	BREAKPOINTS	0.91244140625	chrX
100679209.705479	1.26083485781236e-09	BREAKPOINTS	0.906640625	chrX
100963801.260274	1.77739447659056e-09	BREAKPOINTS	0.877109375	chrX
101248392.815068	2.85800477006085e-09	BREAKPOINTS	0.8016015625	chrX
101532984.369863	4.70638279663764e-09	BREAKPOINTS	0.6087890625	chrX
101817575.924658	7.57503370706082e-09	BREAKPOINTS	0.33703125	chrX
102102167.479452	1.17174807812659e-08	BREAKPOINTS	0.0960546875	chrX
102386759.034247	1.72935369793315e-08	BREAKPOINTS	0.00910156250000005	chrX
102671350.589041	2.42416122316363e-08	BREAKPOINTS	0.000253906249999991	chrX
102955942.143836	3.21624896428834e-08	BREAKPOINTS	0	chrX
103240533.69863	4.0279448384972e-08	BREAKPOINTS	0	chrX
103525125.253425	4.75287559813053e-08	BREAKPOINTS	0	chrX
103809716.808219	5.27858940399609e-08	BREAKPOINTS	0	chrX
104094308.363014	5.51652359909024e-08	BREAKPOINTS	0	chrX
104378899.917808	5.42814735812623e-08	BREAKPOINTS	0	chrX
104663491.472603	5.03633085391344e-08	BREAKPOINTS	0	chrX
104948083.027397	4.41698183252787e-08	BREAKPOINTS	0	chrX
105232674.582192	3.67479892673764e-08	BREAKPOINTS	0	chrX
105517266.136986	2.91372277046332e-08	BREAKPOINTS	0	chrX
105801857.691781	2.21365770100824e-08	BREAKPOINTS	0.000781249999999956	chrX
106086449.246575	1.62580419632618e-08	BREAKPOINTS	0.01548828125	chrX
106371040.80137	1.15950889416418e-08	BREAKPOINTS	0.1	chrX
106655632.356164	8.04985720698662e-09	BREAKPOINTS	0.29974609375	chrX
106940223.910959	5.46354838019431e-09	BREAKPOINTS	0.53548828125	chrX
107224815.465753	3.67384101493436e-09	BREAKPOINTS	0.7125	chrX
107509407.020548	2.54811076893696e-09	BREAKPOINTS	0.82640625	chrX
107793998.575342	1.98943280164065e-09	BREAKPOINTS	0.86404296875	chrX
108078590.130137	1.92627767629094e-09	BREAKPOINTS	0.86763671875	chrX
108363181.684932	2.29327569075186e-09	BREAKPOINTS	0.84466796875	chrX
108647773.239726	3.0086536002493e-09	BREAKPOINTS	0.7887109375	chrX
108932364.794521	3.95535177905041e-09	BREAKPOINTS	0.68275390625	chrX
109216956.349315	4.97470773704722e-09	BREAKPOINTS	0.582890625	chrX
109501547.90411	5.88001821575093e-09	BREAKPOINTS	0.4951953125	chrX
109786139.458904	6.49048853472158e-09	BREAKPOINTS	0.4366796875	chrX
110070731.013699	6.67624673068667e-09	BREAKPOINTS	0.41794921875	chrX
110355322.568493	6.3975759658814e-09	BREAKPOINTS	0.4456640625	chrX
110639914.123288	5.72154917296231e-09	BREAKPOINTS	0.5104296875	chrX
110924505.678082	4.80818800385526e-09	BREAKPOINTS	0.59908203125	chrX
111209097.232877	3.87176101577089e-09	BREAKPOINTS	0.69166015625	chrX
111493688.787671	3.14686291005812e-09	BREAKPOINTS	0.77470703125	chrX
111778280.342466	2.82528684998498e-09	BREAKPOINTS	0.80439453125	chrX
