mp	ds	type	p	chr
42193320.9266145	1.39857265653412e-09	BREAKPOINTS	0.95322265625	chrX
42499998.053816	1.72477003974399e-09	BREAKPOINTS	0.94078125	chrX
42806675.1810176	2.11938535530336e-09	BREAKPOINTS	0.920078125	chrX
43113352.3082192	2.5057742253678e-09	BREAKPOINTS	0.8974609375	chrX
43420029.4354207	2.82670832210732e-09	BREAKPOINTS	0.87421875	chrX
43726706.5626223	3.05182657690732e-09	BREAKPOINTS	0.85611328125	chrX
44033383.6898239	3.17663931500489e-09	BREAKPOINTS	0.845234375	chrX
44340060.8170254	3.21517188440026e-09	BREAKPOINTS	0.84146484375	chrX
44646737.944227	3.19014115891394e-09	BREAKPOINTS	0.84396484375	chrX
44953415.0714286	3.12339210976686e-09	BREAKPOINTS	0.849765625	chrX
45260092.1986301	3.02766414888861e-09	BREAKPOINTS	0.85830078125	chrX
45566769.3258317	2.90115601377198e-09	BREAKPOINTS	0.8683203125	chrX
45873446.4530333	2.72804047482298e-09	BREAKPOINTS	0.8821875	chrX
46180123.5802348	2.48742907368369e-09	BREAKPOINTS	0.898671875	chrX
46486800.7074364	2.16836184683972e-09	BREAKPOINTS	0.91765625	chrX
46793477.834638	1.78253620697221e-09	BREAKPOINTS	0.9381640625	chrX
47100154.9618395	1.36635781276611e-09	BREAKPOINTS	0.9544921875	chrX
47406832.0890411	9.71582634633255e-10	BREAKPOINTS	0.96615234375	chrX
47713509.2162427	6.38650323001591e-10	BREAKPOINTS	0.9750390625	chrX
48020186.3434442	3.87064365487175e-10	BREAKPOINTS	0.98177734375	chrX
48326863.4706458	2.15885739482368e-10	BREAKPOINTS	0.98728515625	chrX
48633540.5978474	1.10663432067271e-10	BREAKPOINTS	0.9919140625	chrX
48940217.7250489	5.22010149279802e-11	BREAKPOINTS	0.99611328125	chrX
49246894.8522505	2.31844041182724e-11	BREAKPOINTS	0.99966796875	chrX
49553571.9794521	1.15334656582295e-11	BREAKPOINTS	0.999921875	chrX
49860249.1066536	1.14597124253964e-11	BREAKPOINTS	0.999921875	chrX
50166926.2338552	2.39591515695978e-11	BREAKPOINTS	0.9992578125	chrX
50473603.3610567	5.80996721542603e-11	BREAKPOINTS	0.99513671875	chrX
50780280.4882583	1.33403799657111e-10	BREAKPOINTS	0.99015625	chrX
51086957.6154599	2.82190690561966e-10	BREAKPOINTS	0.98443359375	chrX
51393634.7426614	5.4933387086448e-10	BREAKPOINTS	0.9769921875	chrX
51700311.869863	9.86324554655901e-10	BREAKPOINTS	0.9657421875	chrX
52006988.9970646	1.63787299970216e-09	BREAKPOINTS	0.9445703125	chrX
52313666.1242661	2.52301744938521e-09	BREAKPOINTS	0.8962890625	chrX
52620343.2514677	3.61762176543113e-09	BREAKPOINTS	0.80296875	chrX
52927020.3786693	4.84800072259853e-09	BREAKPOINTS	0.6621875	chrX
53233697.5058708	6.1026454061588e-09	BREAKPOINTS	0.4925	chrX
53540374.6330724	7.25078114972134e-09	BREAKPOINTS	0.3427734375	chrX
53847051.760274	8.1950920207549e-09	BREAKPOINTS	0.2394140625	chrX
54153728.8874755	8.88510375459216e-09	BREAKPOINTS	0.18162109375	chrX
54460406.0146771	9.30648546134214e-09	BREAKPOINTS	0.15150390625	chrX
54767083.1418787	9.46661591180391e-09	BREAKPOINTS	0.1409765625	chrX
55073760.2690802	9.38335198855641e-09	BREAKPOINTS	0.14666015625	chrX
55380437.3962818	9.08645546393351e-09	BREAKPOINTS	0.1675390625	chrX
55687114.5234834	8.62997565851152e-09	BREAKPOINTS	0.202421875	chrX
55993791.6506849	8.10539501634633e-09	BREAKPOINTS	0.2480078125	chrX
56300468.7778865	7.64275429642356e-09	BREAKPOINTS	0.29587890625	chrX
56607145.9050881	7.39057429925972e-09	BREAKPOINTS	0.3258984375	chrX
56913823.0322896	7.47389405995647e-09	BREAKPOINTS	0.31576171875	chrX
57220500.1594912	7.94146170008489e-09	BREAKPOINTS	0.26541015625	chrX
57527177.2866928	8.72436597120232e-09	BREAKPOINTS	0.194609375	chrX
57833854.4138943	9.63214283963809e-09	BREAKPOINTS	0.130234375	chrX
58140531.5410959	1.04013494416675e-08	BREAKPOINTS	0.0889453125	chrX
58447208.6682975	1.07857734373065e-08	BREAKPOINTS	0.07322265625	chrX
58753885.795499	1.06496633998882e-08	BREAKPOINTS	0.07873046875	chrX
59060562.9227006	1.00164192570811e-08	BREAKPOINTS	0.10814453125	chrX
59367240.0499021	9.04749732684261e-09	BREAKPOINTS	0.17025390625	chrX
59673917.1771037	7.97025945750847e-09	BREAKPOINTS	0.262109375	chrX
59980594.3043053	7.01045806857523e-09	BREAKPOINTS	0.37173828125	chrX
60287271.4315068	6.32225556293240e-09	BREAKPOINTS	0.46212890625	chrX
60593948.5587084	6.00882647789769e-09	BREAKPOINTS	0.506015625	chrX
60900625.68591	6.1360827425882e-09	BREAKPOINTS	0.48771484375	chrX
61207302.8131115	6.71834984568026e-09	BREAKPOINTS	0.40916015625	chrX
61513979.9403131	7.68822783430699e-09	BREAKPOINTS	0.290859375	chrX
61820657.0675147	8.88117680000177e-09	BREAKPOINTS	0.18181640625	chrX
62127334.1947162	1.00608315081213e-08	BREAKPOINTS	0.105703125	chrX
62434011.3219178	1.09844779462118e-08	BREAKPOINTS	0.0658984375	chrX
62740688.4491194	1.14804381800726e-08	BREAKPOINTS	0.050859375	chrX
63047365.5763209	1.14999242064032e-08	BREAKPOINTS	0.0502343750000001	chrX
63354042.7035225	1.11198460602454e-08	BREAKPOINTS	0.06169921875	chrX
63660719.8307241	1.04989424317777e-08	BREAKPOINTS	0.0848046875	chrX
63967396.9579256	9.81086006311482e-09	BREAKPOINTS	0.1195703125	chrX
64274074.0851272	9.18413125967298e-09	BREAKPOINTS	0.16052734375	chrX
64580751.2123288	8.670881225344e-09	BREAKPOINTS	0.19892578125	chrX
64887428.3395303	8.25092832817685e-09	BREAKPOINTS	0.2343359375	chrX
65194105.4667319	7.86325073853661e-09	BREAKPOINTS	0.2734375	chrX
65500782.5939335	7.44707781379644e-09	BREAKPOINTS	0.31908203125	chrX
65807459.721135	6.97270291163207e-09	BREAKPOINTS	0.376484375	chrX
66114136.8483366	6.44834269808551e-09	BREAKPOINTS	0.44435546875	chrX
66420813.9755382	5.9086445576536e-09	BREAKPOINTS	0.5200390625	chrX
66727491.1027397	5.38190567894276e-09	BREAKPOINTS	0.59091796875	chrX
67034168.2299413	4.87982325919298e-09	BREAKPOINTS	0.65794921875	chrX
67340845.3571429	4.40617925651145e-09	BREAKPOINTS	0.71611328125	chrX
67647522.4843444	3.97484853648348e-09	BREAKPOINTS	0.7659375	chrX
67954199.611546	3.62390754599249e-09	BREAKPOINTS	0.80232421875	chrX
68260876.7387476	3.41477425969011e-09	BREAKPOINTS	0.8232421875	chrX
68567553.8659491	3.41479923515236e-09	BREAKPOINTS	0.8232421875	chrX
68874230.9931507	3.67169135530225e-09	BREAKPOINTS	0.79763671875	chrX
69180908.1203523	4.19264018511987e-09	BREAKPOINTS	0.741640625	chrX
69487585.2475538	4.9376906404108e-09	BREAKPOINTS	0.65015625	chrX
69794262.3747554	5.8285652550407e-09	BREAKPOINTS	0.5312109375	chrX
70100939.5019569	6.76638166925555e-09	BREAKPOINTS	0.40328125	chrX
70407616.6291585	7.64915341654716e-09	BREAKPOINTS	0.2952734375	chrX
70714293.7563601	8.38316405396786e-09	BREAKPOINTS	0.2230078125	chrX
71020970.8835616	8.88807119966511e-09	BREAKPOINTS	0.181484375	chrX
71327648.0107632	9.09981060776976e-09	BREAKPOINTS	0.16638671875	chrX
71634325.1379648	8.97590009180172e-09	BREAKPOINTS	0.1755859375	chrX
71941002.2651663	8.50509503693898e-09	BREAKPOINTS	0.21244140625	chrX
72247679.3923679	7.71814791776203e-09	BREAKPOINTS	0.28775390625	chrX
72554356.5195695	6.69605374403596e-09	BREAKPOINTS	0.4119921875	chrX
72861033.646771	5.58826274735136e-09	BREAKPOINTS	0.56365234375	chrX
73167710.7739726	4.54482055275158e-09	BREAKPOINTS	0.6998828125	chrX
73474387.9011742	3.69460927635681e-09	BREAKPOINTS	0.79541015625	chrX
73781065.0283757	3.11252845318437e-09	BREAKPOINTS	0.8505859375	chrX
74087742.1555773	2.80639747924961e-09	BREAKPOINTS	0.87578125	chrX
74394419.2827789	2.72975067630723e-09	BREAKPOINTS	0.88205078125	chrX
74701096.4099804	2.81263786991068e-09	BREAKPOINTS	0.87533203125	chrX
75007773.537182	2.99251476160108e-09	BREAKPOINTS	0.86125	chrX
75314450.6643836	3.22838448500044e-09	BREAKPOINTS	0.84009765625	chrX
75621127.7915851	3.49341620425086e-09	BREAKPOINTS	0.81505859375	chrX
75927804.9187867	3.75639907539487e-09	BREAKPOINTS	0.78900390625	chrX
76234482.0459883	3.97006796155961e-09	BREAKPOINTS	0.76654296875	chrX
76541159.1731898	4.07893715900030e-09	BREAKPOINTS	0.7541796875	chrX
76847836.3003914	4.04435380536669e-09	BREAKPOINTS	0.758359375	chrX
77154513.4275929	3.87054299741958e-09	BREAKPOINTS	0.77703125	chrX
77461190.5547945	3.61258188769754e-09	BREAKPOINTS	0.8033203125	chrX
77767867.6819961	3.35792266686991e-09	BREAKPOINTS	0.8283203125	chrX
78074544.8091976	3.19007054504579e-09	BREAKPOINTS	0.84396484375	chrX
78381221.9363992	3.15452126832751e-09	BREAKPOINTS	0.84705078125	chrX
78687899.0636008	3.24717390798839e-09	BREAKPOINTS	0.83837890625	chrX
78994576.1908024	3.41673121437626e-09	BREAKPOINTS	0.8230078125	chrX
79301253.3180039	3.60047498663102e-09	BREAKPOINTS	0.8046484375	chrX
79607930.4452055	3.74990299583026e-09	BREAKPOINTS	0.78974609375	chrX
79914607.572407	3.83286658632863e-09	BREAKPOINTS	0.780859375	chrX
80221284.6996086	3.8288686216216e-09	BREAKPOINTS	0.78130859375	chrX
80527961.8268102	3.72286414525335e-09	BREAKPOINTS	0.7926171875	chrX
80834638.9540117	3.5046289823389e-09	BREAKPOINTS	0.81416015625	chrX
81141316.0812133	3.17532827003201e-09	BREAKPOINTS	0.845390625	chrX
81447993.2084149	2.75733452593305e-09	BREAKPOINTS	0.87970703125	chrX
81754670.3356164	2.30058501679174e-09	BREAKPOINTS	0.91015625	chrX
82061347.462818	1.87998016524863e-09	BREAKPOINTS	0.9330859375	chrX
82368024.5900196	1.58227672941162e-09	BREAKPOINTS	0.94658203125	chrX
82674701.7172211	1.48502798368944e-09	BREAKPOINTS	0.9501171875	chrX
82981378.8444227	1.63259590053854e-09	BREAKPOINTS	0.9447265625	chrX
83288055.9716243	2.01541004317131e-09	BREAKPOINTS	0.92576171875	chrX
83594733.0988258	2.55967336880668e-09	BREAKPOINTS	0.893984375	chrX
83901410.2260274	3.13512217058863e-09	BREAKPOINTS	0.84875	chrX
84208087.353229	3.58520136930498e-09	BREAKPOINTS	0.80619140625	chrX
84514764.4804305	3.77470972824101e-09	BREAKPOINTS	0.7869140625	chrX
84821441.6076321	3.6377895054766e-09	BREAKPOINTS	0.80087890625	chrX
85128118.7348337	3.19508513806511e-09	BREAKPOINTS	0.84349609375	chrX
85434795.8620352	2.58257736205644e-09	BREAKPOINTS	0.8924609375	chrX
85741472.9892368	1.95139555800025e-09	BREAKPOINTS	0.92927734375	chrX
86048150.1164384	1.43269564220432e-09	BREAKPOINTS	0.9519921875	chrX
86354827.2436399	1.11009403134459e-09	BREAKPOINTS	0.9621484375	chrX
86661504.3708415	1.01252911944267e-09	BREAKPOINTS	0.9649609375	chrX
86968181.498043	1.12184904140024e-09	BREAKPOINTS	0.96193359375	chrX
87274858.6252446	1.38682990863986e-09	BREAKPOINTS	0.95369140625	chrX
87581535.7524462	1.7396454747543e-09	BREAKPOINTS	0.94005859375	chrX
87888212.8796477	2.11377923540307e-09	BREAKPOINTS	0.9203515625	chrX
88194890.0068493	2.46102131239486e-09	BREAKPOINTS	0.90041015625	chrX
88501567.1340509	2.76226131404491e-09	BREAKPOINTS	0.87923828125	chrX
88808244.2612524	3.02706329276841e-09	BREAKPOINTS	0.858359375	chrX
89114921.388454	3.28217537566073e-09	BREAKPOINTS	0.8353515625	chrX
89421598.5156556	3.55577096020332e-09	BREAKPOINTS	0.8096484375	chrX
89728275.6428571	3.8666410799054e-09	BREAKPOINTS	0.7775	chrX
90034952.7700587	4.22295848545844e-09	BREAKPOINTS	0.7376953125	chrX
90341629.8972603	4.62674980878462e-09	BREAKPOINTS	0.68978515625	chrX
90648307.0244618	5.07485463642263e-09	BREAKPOINTS	0.63201171875	chrX
90954984.1516634	5.55006402302037e-09	BREAKPOINTS	0.568828125	chrX
91261661.278865	6.00409871392224e-09	BREAKPOINTS	0.50658203125	chrX
91568338.4060665	6.34312752233046e-09	BREAKPOINTS	0.4589453125	chrX
91875015.5332681	6.46114431919852e-09	BREAKPOINTS	0.442734375	chrX
92181692.6604697	6.27218981635145e-09	BREAKPOINTS	0.468828125	chrX
92488369.7876712	5.75017273330544e-09	BREAKPOINTS	0.54185546875	chrX
92795046.9148728	4.94712110230286e-09	BREAKPOINTS	0.64916015625	chrX
93101724.0420744	3.9809781872102e-09	BREAKPOINTS	0.76525390625	chrX
93408401.1692759	3.00041890337884e-09	BREAKPOINTS	0.86064453125	chrX
93715078.2964775	2.14505989533678e-09	BREAKPOINTS	0.9187890625	chrX
94021755.4236791	1.51802708591999e-09	BREAKPOINTS	0.94884765625	chrX
94328432.5508806	1.1770275229265e-09	BREAKPOINTS	0.9602734375	chrX
94635109.6780822	1.13823896084162e-09	BREAKPOINTS	0.96140625	chrX
94941786.8052838	1.3821636974509e-09	BREAKPOINTS	0.95388671875	chrX
95248463.9324853	1.85453656075018e-09	BREAKPOINTS	0.934609375	chrX
95555141.0596869	2.46471499937101e-09	BREAKPOINTS	0.90015625	chrX
95861818.1868885	3.09135350366591e-09	BREAKPOINTS	0.8522265625	chrX
96168495.31409	3.6041565592338e-09	BREAKPOINTS	0.804296875	chrX
96475172.4412916	3.90012930566705e-09	BREAKPOINTS	0.774140625	chrX
96781849.5684931	3.93925752258855e-09	BREAKPOINTS	0.770078125	chrX
97088526.6956947	3.75844518161095e-09	BREAKPOINTS	0.78875	chrX
97395203.8228963	3.4511259458069e-09	BREAKPOINTS	0.8196875	chrX
97701880.9500978	3.12176762610108e-09	BREAKPOINTS	0.84984375	chrX
98008558.0772994	2.83371768043281e-09	BREAKPOINTS	0.8734765625	chrX
98315235.204501	2.58614534729986e-09	BREAKPOINTS	0.8922265625	chrX
98621912.3317025	2.34535943612993e-09	BREAKPOINTS	0.907265625	chrX
98928589.4589041	2.08362289783814e-09	BREAKPOINTS	0.92158203125	chrX
99235266.5861057	1.80780014401931e-09	BREAKPOINTS	0.937109375	chrX
99541943.7133072	1.56459899499561e-09	BREAKPOINTS	0.9473046875	chrX
99848620.8405088	1.42485722567764e-09	BREAKPOINTS	0.9523046875	chrX
100155297.96771	1.46071007962668e-09	BREAKPOINTS	0.95091796875	chrX
100461975.094912	1.73243924600804e-09	BREAKPOINTS	0.9404296875	chrX
100768652.222113	2.29771275148185e-09	BREAKPOINTS	0.9102734375	chrX
101075329.349315	3.24683969842212e-09	BREAKPOINTS	0.83837890625	chrX
101382006.476517	4.75395408937702e-09	BREAKPOINTS	0.674375	chrX
101688683.603718	7.11669270024449e-09	BREAKPOINTS	0.35908203125	chrX
101995360.73092	1.07422626235993e-08	BREAKPOINTS	0.07533203125	chrX
102302037.858121	1.60392415854336e-08	BREAKPOINTS	0.00238281250000005	chrX
102608714.985323	2.32065208457695e-08	BREAKPOINTS	0	chrX
102915392.112524	3.1974996789679e-08	BREAKPOINTS	0	chrX
103222069.239726	4.14281387703337e-08	BREAKPOINTS	0	chrX
103528746.366928	5.00517927398752e-08	BREAKPOINTS	0	chrX
103835423.494129	5.60603154436341e-08	BREAKPOINTS	0	chrX
104142100.621331	5.78583119613256e-08	BREAKPOINTS	0	chrX
104448777.748532	5.52203234702231e-08	BREAKPOINTS	0	chrX
104755454.875734	4.88662779122966e-08	BREAKPOINTS	0	chrX
105062132.002935	4.0263649804258e-08	BREAKPOINTS	0	chrX
105368809.130137	3.10847891068103e-08	BREAKPOINTS	0	chrX
105675486.257339	2.27082758621927e-08	BREAKPOINTS	0	chrX
105982163.38454	1.59504902374621e-08	BREAKPOINTS	0.00259765624999997	chrX
106288840.511742	1.10578625823656e-08	BREAKPOINTS	0.0635351562499999	chrX
106595517.638943	7.86986102499174e-09	BREAKPOINTS	0.27287109375	chrX
106902194.766145	6.02829831459022e-09	BREAKPOINTS	0.50298828125	chrX
107208871.893346	5.14351547587112e-09	BREAKPOINTS	0.62306640625	chrX
107515549.020548	4.88548624513719e-09	BREAKPOINTS	0.65728515625	chrX
107822226.147749	5.01023051538081e-09	BREAKPOINTS	0.6402734375	chrX
108128903.274951	5.34765003232981e-09	BREAKPOINTS	0.5953515625	chrX
108435580.402153	5.77444641310619e-09	BREAKPOINTS	0.53826171875	chrX
